StartTime,EndTime,AreaID,UnitName,Load
2023-01-19T21:00+00:00Z,2023-01-19T21:15+00:00Z,10Y1001A1001A83F,MAW,57692
2023-01-19T21:15+00:00Z,2023-01-19T21:30+00:00Z,10Y1001A1001A83F,MAW,56809
2023-01-19T21:30+00:00Z,2023-01-19T21:45+00:00Z,10Y1001A1001A83F,MAW,55882
2023-01-19T21:45+00:00Z,2023-01-19T22:00+00:00Z,10Y1001A1001A83F,MAW,54551
2023-01-19T22:00+00:00Z,2023-01-19T22:15+00:00Z,10Y1001A1001A83F,MAW,53770
2023-01-19T22:15+00:00Z,2023-01-19T22:30+00:00Z,10Y1001A1001A83F,MAW,53358
2023-01-19T22:30+00:00Z,2023-01-19T22:45+00:00Z,10Y1001A1001A83F,MAW,52606
2023-01-19T22:45+00:00Z,2023-01-19T23:00+00:00Z,10Y1001A1001A83F,MAW,52044
2023-01-19T23:00+00:00Z,2023-01-19T23:15+00:00Z,10Y1001A1001A83F,MAW,51556
2023-01-19T23:15+00:00Z,2023-01-19T23:30+00:00Z,10Y1001A1001A83F,MAW,51295
2023-01-19T23:30+00:00Z,2023-01-19T23:45+00:00Z,10Y1001A1001A83F,MAW,50700
2023-01-19T23:45+00:00Z,2023-01-20T00:00+00:00Z,10Y1001A1001A83F,MAW,50161
2023-01-20T00:00+00:00Z,2023-01-20T00:15+00:00Z,10Y1001A1001A83F,MAW,49622
2023-01-20T00:15+00:00Z,2023-01-20T00:30+00:00Z,10Y1001A1001A83F,MAW,49394
2023-01-20T00:30+00:00Z,2023-01-20T00:45+00:00Z,10Y1001A1001A83F,MAW,49109
2023-01-20T00:45+00:00Z,2023-01-20T01:00+00:00Z,10Y1001A1001A83F,MAW,48967
2023-01-20T01:00+00:00Z,2023-01-20T01:15+00:00Z,10Y1001A1001A83F,MAW,48770
2023-01-20T01:15+00:00Z,2023-01-20T01:30+00:00Z,10Y1001A1001A83F,MAW,48606
2023-01-20T01:30+00:00Z,2023-01-20T01:45+00:00Z,10Y1001A1001A83F,MAW,48657
2023-01-20T01:45+00:00Z,2023-01-20T02:00+00:00Z,10Y1001A1001A83F,MAW,48866
2023-01-20T02:00+00:00Z,2023-01-20T02:15+00:00Z,10Y1001A1001A83F,MAW,48835
2023-01-20T02:15+00:00Z,2023-01-20T02:30+00:00Z,10Y1001A1001A83F,MAW,48946
2023-01-20T02:30+00:00Z,2023-01-20T02:45+00:00Z,10Y1001A1001A83F,MAW,48953
2023-01-20T02:45+00:00Z,2023-01-20T03:00+00:00Z,10Y1001A1001A83F,MAW,49476
2023-01-20T03:00+00:00Z,2023-01-20T03:15+00:00Z,10Y1001A1001A83F,MAW,49584
