StartTime,EndTime,AreaID,UnitName,Load
2022-07-11T00:00+00:00Z,2022-07-11T01:00+00:00Z,10YSE-1--------K,MAW,10537
2022-07-11T01:00+00:00Z,2022-07-11T02:00+00:00Z,10YSE-1--------K,MAW,10321
2022-07-11T02:00+00:00Z,2022-07-11T03:00+00:00Z,10YSE-1--------K,MAW,10624
2022-07-11T03:00+00:00Z,2022-07-11T04:00+00:00Z,10YSE-1--------K,MAW,11522
2022-07-11T04:00+00:00Z,2022-07-11T05:00+00:00Z,10YSE-1--------K,MAW,12643
2022-07-11T05:00+00:00Z,2022-07-11T06:00+00:00Z,10YSE-1--------K,MAW,13106
2022-07-11T06:00+00:00Z,2022-07-11T07:00+00:00Z,10YSE-1--------K,MAW,13207
2022-07-11T07:00+00:00Z,2022-07-11T08:00+00:00Z,10YSE-1--------K,MAW,13242
2022-07-11T08:00+00:00Z,2022-07-11T09:00+00:00Z,10YSE-1--------K,MAW,13287
2022-07-11T09:00+00:00Z,2022-07-11T10:00+00:00Z,10YSE-1--------K,MAW,13370
2022-07-11T10:00+00:00Z,2022-07-11T11:00+00:00Z,10YSE-1--------K,MAW,13379
2022-07-11T11:00+00:00Z,2022-07-11T12:00+00:00Z,10YSE-1--------K,MAW,13287
2022-07-11T12:00+00:00Z,2022-07-11T13:00+00:00Z,10YSE-1--------K,MAW,13150
2022-07-11T13:00+00:00Z,2022-07-11T14:00+00:00Z,10YSE-1--------K,MAW,12941
2022-07-11T14:00+00:00Z,2022-07-11T15:00+00:00Z,10YSE-1--------K,MAW,13106
2022-07-11T15:00+00:00Z,2022-07-11T16:00+00:00Z,10YSE-1--------K,MAW,12910
2022-07-11T16:00+00:00Z,2022-07-11T17:00+00:00Z,10YSE-1--------K,MAW,12700
2022-07-11T17:00+00:00Z,2022-07-11T18:00+00:00Z,10YSE-1--------K,MAW,12607
2022-07-11T18:00+00:00Z,2022-07-11T19:00+00:00Z,10YSE-1--------K,MAW,12511
2022-07-11T19:00+00:00Z,2022-07-11T20:00+00:00Z,10YSE-1--------K,MAW,12149
2022-07-11T20:00+00:00Z,2022-07-11T21:00+00:00Z,10YSE-1--------K,MAW,11395
2022-07-11T21:00+00:00Z,2022-07-11T22:00+00:00Z,10YSE-1--------K,MAW,10849
2022-07-11T22:00+00:00Z,2022-07-11T23:00+00:00Z,10YSE-1--------K,MAW,10641
2022-07-11T23:00+00:00Z,2022-07-12T00:00+00:00Z,10YSE-1--------K,MAW,10748
2022-07-12T00:00+00:00Z,2022-07-12T01:00+00:00Z,10YSE-1--------K,MAW,10780
2022-07-12T01:00+00:00Z,2022-07-12T02:00+00:00Z,10YSE-1--------K,MAW,10662
2022-07-12T02:00+00:00Z,2022-07-12T03:00+00:00Z,10YSE-1--------K,MAW,10908
2022-07-12T03:00+00:00Z,2022-07-12T04:00+00:00Z,10YSE-1--------K,MAW,11651
2022-07-12T04:00+00:00Z,2022-07-12T05:00+00:00Z,10YSE-1--------K,MAW,12541
2022-07-12T05:00+00:00Z,2022-07-12T06:00+00:00Z,10YSE-1--------K,MAW,12954
2022-07-12T06:00+00:00Z,2022-07-12T07:00+00:00Z,10YSE-1--------K,MAW,12977
