StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-07-09T05:00+00:00Z,2022-07-09T06:00+00:00Z,10YPL-AREA-----S,MAW,B05,6593
2022-07-09T06:00+00:00Z,2022-07-09T07:00+00:00Z,10YPL-AREA-----S,MAW,B05,6332
2022-07-09T07:00+00:00Z,2022-07-09T08:00+00:00Z,10YPL-AREA-----S,MAW,B05,5813
2022-07-09T08:00+00:00Z,2022-07-09T09:00+00:00Z,10YPL-AREA-----S,MAW,B05,5495
2022-07-09T09:00+00:00Z,2022-07-09T10:00+00:00Z,10YPL-AREA-----S,MAW,B05,5376
2022-07-09T10:00+00:00Z,2022-07-09T11:00+00:00Z,10YPL-AREA-----S,MAW,B05,5287
2022-07-09T11:00+00:00Z,2022-07-09T12:00+00:00Z,10YPL-AREA-----S,MAW,B05,5388
2022-07-09T12:00+00:00Z,2022-07-09T13:00+00:00Z,10YPL-AREA-----S,MAW,B05,5429
2022-07-09T13:00+00:00Z,2022-07-09T14:00+00:00Z,10YPL-AREA-----S,MAW,B05,5499
2022-07-09T14:00+00:00Z,2022-07-09T15:00+00:00Z,10YPL-AREA-----S,MAW,B05,5757
2022-07-09T15:00+00:00Z,2022-07-09T16:00+00:00Z,10YPL-AREA-----S,MAW,B05,6247
2022-07-09T16:00+00:00Z,2022-07-09T17:00+00:00Z,10YPL-AREA-----S,MAW,B05,6606
2022-07-09T17:00+00:00Z,2022-07-09T18:00+00:00Z,10YPL-AREA-----S,MAW,B05,6885
2022-07-09T18:00+00:00Z,2022-07-09T19:00+00:00Z,10YPL-AREA-----S,MAW,B05,6904
2022-07-09T19:00+00:00Z,2022-07-09T20:00+00:00Z,10YPL-AREA-----S,MAW,B05,6643
2022-07-09T20:00+00:00Z,2022-07-09T21:00+00:00Z,10YPL-AREA-----S,MAW,B05,5986
2022-07-09T21:00+00:00Z,2022-07-09T22:00+00:00Z,10YPL-AREA-----S,MAW,B05,5276
2022-07-09T22:00+00:00Z,2022-07-09T23:00+00:00Z,10YPL-AREA-----S,MAW,B05,5115
